accx_avg,accy_avg,accz_avg,gyrox_avg,gyroy_avg,gyroz_avg,magx_avg,magy_avg,magz_avg,accx_std,accy_std,accz_std,gyrox_std,gyroy_std,gyroz_std,magx_std,magy_std,magz_std,accx_max,accy_max,accz_max,gyrox_max,gyroy_max,gyroz_max,magx_max,magy_max,magz_max,accx_min,accy_min,accz_min,gyrox_min,gyroy_min,gyroz_min,magx_min,magy_min,magz_min,class
0.927399,0.112559,-0.294191,-66.1888,-20.3264,25.8894,14.0319,47.2731,-73.2543,0.146232,0.151139,0.130526,82.2881,62.1598,52.6278,5.99105,8.95478,17.2217,1.25546,0.507935,0.543152,244.058,206.065,115.849,22.4496,57.5563,96.3753,0.672516,0.00772095,0.053009,1.36832,0.645488,0.736072,4.96931,32.622,51.71,walking
0.979251,0.0153623,-0.198215,1.65284,1.18801,9.36085,21.1306,27.2798,-50.1811,0.234103,0.202643,0.162635,66.915,38.5583,64.6737,1.37833,2.32219,1.72123,1.48505,0.563843,0.469391,132.251,120.661,172.461,24.2911,31.7159,55.1885,0.576874,0.00140381,0.0122375,2.27832,0.877012,4.98857,18.7664,21.5726,47.6761,walking
0.911199,0.0542362,-0.267309,-80.1973,2.09695,15.7001,23.7694,2.21803,-69.1832,0.157015,0.282113,0.149013,92.8251,56.884,49.9223,3.25603,16.2967,14.8629,1.41284,0.545258,0.568695,249.781,159.318,129.429,30.1082,29.0266,89.0675,0.604675,0.00131226,0.0478516,3.15332,2.20701,0.296428,18.708,0.116925,48.6992,walking
0.959168,0.162049,-0.158628,-25.6997,-15.2434,12.6365,18.3847,-11.9387,-95.4098,0.198049,0.184547,0.160468,66.1452,38.2404,57.689,4.36866,2.72937,8.8738,1.44531,0.645844,0.522949,208.971,95.832,138.564,26.6881,16.2526,111.78,0.617249,0.00500488,0.00585938,3.01332,0.842012,0.943929,12.2186,4.32622,81.4089,walking
0.933652,0.108954,-0.202407,34.0899,12.178,-2.67966,11.2336,-5.46181,-109.826,0.219255,0.150546,0.199224,63.3621,34.1284,62.5292,3.92187,5.57485,7.43587,1.46323,0.440521,0.590881,155.204,93.8505,120.436,21.0757,16.7203,116.282,0.521667,0.00494385,0.0343933,3.19918,0.754512,3.69143,7.3078,0.0876937,87.8106,walking
0.985693,0.140114,-0.105344,62.7522,-0.550319,-20.2852,21.7817,-0.0806073,-52.4895,0.231519,0.268652,0.190554,78.9296,48.1026,64.2651,1.74615,11.8042,13.0309,1.36972,0.951294,0.453156,246.134,120.556,189.069,25.1973,20.6957,84.7121,0.482574,0.0101013,0.00268555,3.13582,3.92201,9.20607,18.328,0.23385,39.9591,walking
0.983238,0.141537,-0.170093,0.0391267,-4.09647,9.49556,24.416,17.6627,-38.897,0.217284,0.144829,0.141985,55.7319,48.9579,63.6004,2.11702,2.95686,1.79487,1.44479,0.494049,0.489044,150.094,102.377,122.761,29.5235,24.6419,41.6545,0.621643,0.00350952,0.00708008,1.71832,0.645488,2.88857,20.9588,12.8617,35.5159,walking
0.904598,-0.0329256,-0.386078,-32.9484,-3.32062,30.8784,27.2515,-5.09598,-45.2827,0.216533,0.23417,0.186546,55.5878,47.6371,72.7813,5.58783,17.7653,8.83819,1.33249,0.699341,0.712646,130.343,109.391,165.794,34.9021,34.0251,64.0456,0.512299,0.00088501,0.0582581,10.1358,8.29299,2.08143,12.014,0.292312,36.1006,walking
0.707814,0.490327,-0.441172,-31.6168,-21.1765,16.8206,-15.2374,67.2743,-89.5511,0.279693,0.246856,0.170313,52.8441,47.8492,59.666,3.46099,2.42957,10.675,1.42694,1.20169,0.777802,129.678,128.96,114.589,21.3096,70.8857,103.42,0.207733,0.0740356,0.114685,1.09918,0.579512,0.526072,6.66472,62.4963,71.558,walking
0.778062,0.493321,-0.323276,-28.6715,-16.2982,8.27376,1.78222,63.6851,-57.8468,0.198813,0.180844,0.148441,44.0179,40.4548,61.3563,3.38713,3.49317,6.5926,1.23495,0.943207,0.575623,92.4384,99.017,162.696,7.16165,70.1257,73.0196,0.389252,0.16983,0.0288086,3.83582,0.0504879,2.88643,0.0584624,57.0593,49.3131,walking
0.823502,0.571331,-0.125004,6.40117,14.418,-10.9964,-3.57241,59.342,-47.6363,0.178364,0.157633,0.10881,33.7724,35.5773,41.8678,6.47362,2.81888,2.9586,1.37027,0.864044,0.44928,62.4017,102.723,101.621,14.3818,64.7471,53.6101,0.532135,0.271301,0.000274658,2.47082,0.207988,0.0885718,0.0292312,55.6562,43.613,walking
0.636871,0.58674,-0.477475,8.9901,10.8077,0.759903,36.601,12.6837,-74.312,0.0825233,0.0787273,0.0519627,25.518,21.8935,16.1123,0.76672,1.98622,5.11396,0.856445,0.713196,0.576508,67.4242,55.438,37.1864,37.796,16.5156,78.6027,0.506958,0.404724,0.309174,1.16918,0.0504879,0.401428,34.259,8.36013,63.7825,standing
0.726894,0.578565,-0.341149,27.7167,26.1865,-16.1165,26.2151,30.3819,-53.5064,0.0654931,0.0615368,0.0602407,24.9489,18.0834,19.6055,6.6996,10.0246,5.18306,0.861603,0.707275,0.495575,81.5642,72.7105,49.8411,35.0775,45.7469,63.3148,0.589783,0.441528,0.224274,0.0558197,1.34549,0.0885716,14.5571,15.3464,48.1438,standing
0.732277,0.5808,-0.332043,10.7099,5.14723,-0.189351,12.5048,49.1722,-50.361,0.0686165,0.0628915,0.0411238,20.4311,7.9487,21.0919,1.56313,1.93787,1.01744,0.877777,0.7341,0.428833,48.9792,25.1105,35.5436,15.7556,51.6808,52.4408,0.593109,0.404602,0.221375,0.77332,0.667012,1.97857,10.4355,44.4899,48.2023,standing
0.743214,0.564278,-0.33093,-1.28505,-0.358372,-1.32155,10.4595,51.8181,-51.26,0.0689409,0.054208,0.0342255,20.7335,8.00882,22.2375,0.792248,0.851086,0.722997,0.905823,0.661194,0.437439,49.5808,16.413,38.6739,11.8094,52.9377,52.6162,0.622742,0.469574,0.252716,1.15832,0.347988,1.66143,9.23707,49.4885,49.5469,standing
0.746497,0.590759,-0.288323,-1.91611,-1.21163,1.73406,11.0981,49.1341,-48.8276,0.0760269,0.0444919,0.0381756,17.5863,7.75573,19.9519,0.749259,0.936525,0.839093,0.920624,0.680939,0.364014,39.2733,15.1745,34.0714,12.3648,51.5054,50.9208,0.624268,0.449921,0.214539,0.0733195,0.277988,0.631072,9.734,47.3253,47.2961,standing
0.827068,0.257827,-0.315302,26.7601,9.56413,1.21754,12.1894,55.3799,-61.2979,0.360596,0.46244,0.259435,106.947,46.0168,72.6461,3.10171,4.15575,7.46712,1.61169,1.73605,0.925262,441.732,140.523,298.112,18.328,60.6548,68.6934,0.106384,0.00534058,0.0109253,0.21332,1.34549,1.05107,4.09237,46.2146,48.7869,standing
0.505931,0.56167,-0.59458,26.1152,22.4765,3.14839,12.813,2.80354,-109.833,0.187159,0.202366,0.0656675,46.4274,50.8238,13.9928,7.64735,9.07579,9.85294,0.91272,0.812317,0.741943,166.772,200.373,35.2614,24.1158,12.8033,118.913,0.253082,0.20993,0.398102,0.44082,0.0720121,0.298572,4.44315,2.13388,94.3584,standing
0.684255,0.414321,-0.564789,-21.068,-7.61451,0.871801,17.6858,-5.39626,-104.463,0.0566875,0.0826934,0.0449343,24.4115,16.4442,8.57093,1.83002,3.57448,3.83475,0.778625,0.606537,0.630859,66.1358,46.0445,19.7914,20.4034,9.55861,112.92,0.537201,0.256836,0.434113,0.17168,0.842012,0.138928,13.4756,1.14002,98.5969,standing
0.627259,0.615308,-0.416324,14.1897,10.4524,-10.2699,17.3137,5.69212,-111.292,0.119511,0.157685,0.121298,44.3548,32.4243,32.5704,3.76705,1.30915,3.14815,0.880035,1.22781,0.532776,169.572,122.726,135.784,26.9804,7.71704,114.353,0.167999,0.110413,0.0749207,0.24168,0.0720121,0.331428,13.3587,3.21543,102.046,standing
0.760934,0.465739,-0.42638,-21.3777,-19.1459,16.6223,33.545,9.19012,-68.6154,0.0560503,0.0517394,0.0610345,28.8988,27.4702,25.1926,0.755645,6.90904,9.19402,0.923431,0.546875,0.534363,70.7208,83.6345,84.314,35.1359,16.5156,85.5305,0.633789,0.355164,0.325775,1.22168,0.837988,1.50393,32.0666,0.467699,60.6548,standing
0.783132,0.461066,-0.396562,19.5585,19.1223,-13.9815,33.4875,7.65504,-67.6224,0.0623498,0.0393095,0.0569984,20.649,27.2456,14.7542,0.615048,5.61384,7.57702,0.908325,0.549957,0.589325,79.0617,112.016,54.8811,34.3467,14.031,84.5951,0.59198,0.375916,0.328918,0.346681,0.155488,0.368572,31.5405,0.613856,60.9471,standing
0.76322,0.515814,-0.366538,3.69767,1.39163,-1.37245,32.8338,17.6379,-59.6839,0.0344156,0.0283814,0.010981,10.4718,4.81301,10.2898,0.419053,1.35532,0.655715,0.836853,0.560242,0.387939,30.5342,9.65799,21.6661,33.7036,19.7311,60.8009,0.68573,0.470398,0.34494,0.22418,0.0895121,0.0164284,31.862,14.7033,58.4624,standing
0.785568,0.457798,-0.388695,2.09881,-1.8814,4.83475,32.6247,16.4864,-59.5874,0.038088,0.0446034,0.0210735,9.7593,6.03974,9.21151,0.305417,0.941499,0.433337,0.921844,0.536041,0.443939,24.3983,27.057,23.2739,33.4697,17.831,60.8886,0.722626,0.357422,0.345917,0.00331974,0.247012,0.0514283,31.9205,13.5925,58.5501,standing
0.838511,0.337722,-0.40579,-0.915966,-1.09709,8.90642,32.4077,7.65149,-61.8267,0.0379562,0.0676568,0.0225979,11.2207,5.90742,12.7232,0.644795,2.65596,0.516289,0.913483,0.474487,0.488831,33.6208,16.5045,37.2914,33.2651,12.891,62.6133,0.769531,0.2229,0.373077,0.0316804,0.085488,1.71393,30.8682,3.24467,60.6255,standing
0.872353,0.150489,-0.443426,0.192896,-2.59996,7.97362,30.0063,-0.399493,-63.36,0.0414241,0.0530861,0.0217125,7.7537,7.85368,8.70989,0.994721,2.1478,0.616695,0.944122,0.281158,0.492798,18.6692,33.9695,29.5914,31.8036,4.67699,64.4548,0.755798,0.0845642,0.385498,0.23082,0.142012,0.0535716,28.442,0,61.5609,standing
0.884776,0.0668437,-0.432691,2.8163,-0.0884493,3.34514,28.1948,-4.03657,-62.7931,0.0246715,0.0401625,0.017004,6.84585,4.60808,5.90699,0.828066,0.793981,0.958709,0.981873,0.117676,0.483887,19.2117,10.957,17.7964,29.4358,5.55393,64.1918,0.841827,0.00158691,0.396301,0.00331974,0.177012,0.0535717,26.922,2.54312,60.9471,standing
0.857733,0.031323,-0.467928,-25.846,-15.4333,5.5443,26.3577,-7.31401,-66.9519,0.0935833,0.102037,0.066272,39.0287,25.64,9.6846,0.523121,1.90013,8.48174,1.01855,0.338745,0.633911,133.668,94.642,31.7089,27.2435,10.9909,89.6229,0.624878,0.00177002,0.387909,0.25918,0.382988,0.526072,24.7588,4.64776,61.444,standing
0.527531,0.536529,-0.596525,-25.2829,-16.8646,-3.08533,19.8763,0.170959,-105.013,0.150388,0.207492,0.0866638,39.7179,26.8997,11.8629,4.13639,8.81157,9.05766,0.75885,0.904846,0.730072,103.334,73.677,29.0511,24.4081,11.8386,115.843,0.159882,0.270325,0.442139,0.19582,0.382988,0.488928,13.4464,0.204619,91.5229,standing
0.848948,0.197536,-0.447828,64.5993,36.5004,2.18376,30.4492,0.157671,-70.0912,0.190302,0.201373,0.0725062,60.6161,88.3041,25.4802,2.53821,3.01237,12.7043,1.23886,0.745911,0.611786,222.054,293.578,56.5064,32.3297,5.81701,111.342,0.218353,0.00790405,0.158295,2.83832,0.037012,1.06857,19.2049,0,59.164,standing
0.446254,0.690621,-0.555582,0.375326,0.122083,-0.26888,-25.3266,30.8469,-118.146,0.0265328,0.035777,0.0393656,14.9184,8.38293,7.99755,1.07021,1.80367,0.851916,0.516724,0.76178,0.641724,29.5433,18.9855,15.7839,27.565,33.7913,119.79,0.383972,0.61615,0.470459,0.21332,0.509512,0.141072,23.7358,27.7112,116.749,standing
0.471495,0.70464,-0.50086,21.5355,27.008,-10.78,-23.8713,30.9576,-117.853,0.0969573,0.0571471,0.0838052,38.5987,46.1485,20.4277,7.5128,6.07847,2.35981,0.768036,0.784363,0.613159,127.922,137.321,60.8136,28.2958,35.6329,123.443,0.331604,0.551514,0.213043,0.59168,0.019512,0.456072,0.760012,12.8617,115.697,standing
0.859645,-0.242911,-0.427957,-3.4296,2.96292,0.841039,6.60182,62.6647,-124.731,0.0602144,0.0438126,0.0386353,11.0035,17.1228,9.98678,2.25275,1.80525,2.28384,0.957825,0.321472,0.500214,27.7933,43.0655,23.2411,10.6986,66.4426,127.419,0.75174,0.12442,0.348907,0.644181,0.0895121,0.0514284,3.39082,60.0702,120.14,eating
0.874967,-0.233768,-0.381676,3.45904,-1.56958,0.333538,10.7287,65.6161,-120.403,0.0508246,0.0502957,0.0411926,10.0379,15.8047,10.1022,1.39281,0.828827,1.17517,0.967224,0.375,0.474792,21.4517,37.4695,18.7961,13.5341,67.5826,122.654,0.733917,0.14621,0.311279,0.0908198,0.190488,0.0164284,8.09705,63.8702,118.094,eating
0.872212,-0.218674,-0.407316,-2.5774,0.895796,1.21914,9.26806,65.6081,-120.552,0.0708557,0.0694859,0.0430347,13.566,17.5785,13.5485,0.956278,1.65225,1.64677,0.996185,0.353882,0.518616,36.1758,52.5895,33.6536,11.4586,69.7457,122.596,0.756226,0.0725708,0.327271,0.416681,0.155488,0.401429,7.8632,62.4379,116.516,eating
0.877714,-0.213986,-0.382074,-0.483233,-0.906703,-0.405708,11.9139,67.9511,-117.912,0.0570225,0.0674884,0.0469788,16.471,17.7172,15.7982,0.865192,0.90744,0.913775,0.981354,0.355377,0.5,36.3858,54.182,31.3261,13.5048,70.2426,119.848,0.715759,0.0870056,0.298981,0.0491803,0.877012,0.138928,9.67553,66.121,115.931,eating
0.890347,-0.22448,-0.37666,-0.314065,0.469964,2.45369,13.3728,69.1566,-115.881,0.0679414,0.0780427,0.0486275,17.7982,18.6296,16.2758,1.57924,1.04416,1.57781,1.04608,0.431519,0.499847,49.6683,47.7205,44.8536,16.7495,71.8796,118.153,0.726227,0.0833435,0.29425,0.38832,1.27951,1.36607,10.8448,66.3841,112.686,eating
0.881632,-0.213385,-0.388103,1.98639,-0.77996,-0.2201,13.0185,70.0353,-115.278,0.0475738,0.0720521,0.041371,15.5034,16.9719,14.6482,0.848394,0.735434,1.15777,0.969299,0.381287,0.46756,41.3733,51.6795,35.7011,15.3756,71.5288,117.539,0.789063,0.04245,0.26947,0.00331979,0.365488,0.158572,11.2833,68.1672,112.657,eating
0.870263,-0.218021,-0.39582,2.10093,0.509737,-1.34699,9.55595,66.7056,-120.185,0.0604739,0.0502537,0.0353678,12.6336,17.2643,11.9392,1.1373,0.918776,1.06651,1.0058,0.322174,0.471375,34.0583,49.177,29.3136,12.2186,69.0149,122.245,0.696503,0.0839539,0.332367,1.48418,0.054512,0.263572,6.81087,65.1272,117.305,eating
0.873998,-0.225096,-0.399706,0.458583,-0.671779,2.12915,11.0299,67.4825,-118.463,0.064955,0.0643456,0.0578784,12.4041,15.0764,11.9541,0.769645,0.957644,0.875335,0.991272,0.372589,0.523132,25.9558,35.702,31.0111,12.9494,69.7457,120.111,0.724335,0.106354,0.310242,0.19582,1.01701,0.296428,9.52938,65.0979,116.399,eating
0.860659,-0.210398,-0.418796,-0.379294,-1.98534,0.510129,10.2052,67.5117,-118.875,0.0596594,0.0714598,0.0560481,16.5,17.8262,15.2126,1.29817,0.9185,1.38469,0.964447,0.346375,0.510895,42.1608,40.1645,33.5661,13.9433,69.3949,120.783,0.715088,0.0140991,0.25119,0.609181,0.435488,0.103928,8.27244,66.1795,115.931,eating
0.874797,-0.231624,-0.38622,4.88396,-1.53087,0.427931,13.4251,68.5313,-115.763,0.0566661,0.0577439,0.0435174,15.8657,16.1428,14.7228,1.39084,1.30982,1.84946,0.983093,0.34613,0.472504,34.6817,56.037,37.8711,16.0187,70.9442,120.023,0.733276,0.052887,0.307617,1.26332,0.579512,1.03357,10.6986,65.361,113.242,eating
0.878793,-0.22758,-0.388364,0.107521,1.6133,-0.463504,10.7792,66.1414,-119.615,0.0585025,0.0553852,0.0520042,11.7061,16.1779,11.3041,0.774895,0.790755,0.990495,0.976929,0.344391,0.57016,30.0858,39.692,28.2111,12.394,67.3487,121.426,0.748535,0.0972595,0.311188,0.32918,0.264512,0.613572,9.61707,64.4256,117.714,eating
0.867017,-0.212598,-0.412452,-2.30853,-3.53541,-0.281614,9.55772,67.2681,-119.153,0.0557919,0.0655195,0.0471068,16.2005,14.7244,13.773,1.70413,0.843939,1.18514,0.999298,0.358887,0.513123,36.1058,35.7195,31.8336,12.9202,69.2195,120.813,0.734406,0.0494385,0.301788,0.43418,0.264512,0.596072,6.89857,65.3025,116.399,eating
0.88602,-0.226816,-0.399843,2.80889,1.363,2.02998,12.5916,69.464,-115.023,0.0521259,0.064769,0.0477662,19.269,12.7181,17.09,1.35626,1.10517,1.63353,0.99707,0.352905,0.51004,46.8617,29.6955,47.3036,14.6448,72.3765,117.48,0.780396,0.0819702,0.294434,0.75582,0.352012,0.403572,9.50015,67.2318,111.956,eating
0.893986,-0.169315,-0.410427,11.9227,1.2458,-18.9053,7.05889,67.6747,-118.922,0.0593511,0.0769582,0.0465686,24.5696,11.5966,23.9378,4.7919,2.20789,3.3157,1.02548,0.354889,0.546448,72.5692,29.7695,59.1336,11.7217,69.8042,127.74,0.725769,0.00531006,0.318665,0.33582,0.522988,0.438572,0.96463,61.1225,115.931,eating
0.653114,0.561177,-0.489704,1.10237,-0.108602,-1.00919,-12.5809,65.5886,-76.134,0.0339375,0.0503438,0.0275109,8.03396,4.14795,9.79086,0.542778,0.626519,0.437619,0.735992,0.697937,0.554749,18.7217,8.50701,18.3411,13.6217,66.6764,76.995,0.597961,0.46991,0.445587,0.0841804,0.037012,1.73143,11.634,64.1625,75.1242,resting
0.646397,0.57726,-0.486052,-2.73862,-5.41905,0.751953,-13.0274,65.3513,-75.5335,0.0474531,0.0548312,0.027802,9.25933,13.6842,9.38405,0.505211,0.56515,0.935596,0.736755,0.680359,0.538239,26.7608,55.547,22.6089,14.0602,66.4133,76.9073,0.500275,0.465637,0.441742,0.0841803,0.00201201,0.366428,12.2186,64.1918,72.2011,resting
0.541441,0.67991,-0.480337,-12.1594,-12.2547,2.65998,-8.90844,63.3255,-64.6444,0.0489251,0.069048,0.0304289,10.7045,8.78732,7.24117,1.09695,1.25824,3.54435,0.630066,0.794586,0.547211,32.3958,34.3195,15.8889,11.5171,65.5072,72.1719,0.473602,0.50116,0.433685,1.17582,1.68201,1.73143,6.51856,60.8009,60.2748,resting
0.540795,0.699098,-0.466431,3.42775,-0.690339,2.11854,-3.58038,61.2731,-59.8115,0.0427378,0.0603433,0.0340469,17.6036,16.3886,10.2471,1.9365,1.41659,2.21586,0.64209,0.818756,0.531677,35.9483,38.3445,20.2114,5.87547,63.6071,63.3148,0.456757,0.58197,0.408264,0.749181,0.172988,0.383928,0,58.6378,56.0947,resting
0.527874,0.682073,-0.492233,-0.469449,-1.20633,-2.08729,-6.1173,62.6221,-62.2696,0.0312344,0.0602215,0.0279694,8.80901,3.69256,7.99849,0.570333,0.482549,0.516927,0.591125,0.85257,0.553619,16.9717,8.96202,14.9461,7.19088,63.4025,63.8994,0.468109,0.592957,0.448578,0.24168,0.470488,0.681429,5.057,61.2102,61.444,resting
0.528332,0.673417,-0.508542,3.48184,0.00329285,1.04415,-6.1669,63.0783,-63.2758,0.0271333,0.0538735,0.0259674,7.89885,4.04888,7.63039,0.600463,0.604589,0.813711,0.591766,0.797882,0.559814,23.7267,11.7755,13.9289,7.04472,64.1625,65.0395,0.482697,0.574097,0.466553,0.00331977,0.124512,0.0514284,4.50161,61.7363,61.4148,resting
0.538172,0.651839,-0.522869,1.55949,0.159201,0.633168,-5.73818,63.4628,-64.3494,0.0203647,0.0448099,0.0252429,7.03485,2.23564,6.70238,0.307212,0.471215,0.442379,0.578552,0.765991,0.576569,14.7317,5.52799,13.2989,6.37241,64.2502,65.2733,0.506409,0.569183,0.4823,0.38832,0.037012,0.0689284,5.26162,62.5256,63.4902,resting
0.533006,0.659057,-0.521114,0.563578,-1.5086,0.200973,-5.99417,63.2386,-64.0571,0.0211791,0.04409,0.0233332,7.06172,2.62163,7.1171,0.42737,0.507823,0.569136,0.59314,0.729218,0.567444,14.3467,7.64951,12.3561,6.95703,64.2502,65.2441,0.492523,0.569763,0.477783,0.819181,0.0895121,0.0339284,5.17393,62.0579,63.0517,resting
0.52698,0.651422,-0.52803,0.327062,-0.634132,-0.630011,-5.62568,63.0624,-64.0651,0.0183872,0.0322816,0.0231975,6.17032,2.09451,6.00616,0.301219,0.514311,0.453916,0.570099,0.709595,0.563293,14.6442,4.62201,11.4986,6.31394,63.7241,65.2149,0.493652,0.582214,0.488373,0.40582,0.015488,0.156428,5.17393,61.824,63.2856,resting
0.525176,0.660002,-0.53106,0.262364,-0.880723,-0.0806159,-5.59734,63.2138,-64.004,0.0189024,0.0362033,0.0226225,6.59389,2.45202,6.3287,0.446347,0.517086,0.465641,0.5672,0.731537,0.571991,12.6842,7.33451,9.85357,6.37241,64.1918,64.8348,0.495636,0.585175,0.492889,0.22418,0.067988,0.0339284,4.5893,61.6486,62.9933,resting
0.523731,0.65547,-0.53149,2.23191,-0.378526,1.58878,-5.49193,63.3981,-64.1209,0.0158125,0.0293716,0.0185517,5.29006,2.09787,4.59195,0.513901,0.588211,0.55294,0.561127,0.738007,0.567078,12.0542,4.25451,10.1839,6.37241,64.3087,65.0979,0.495453,0.583557,0.488251,0.14332,0.120488,0.121428,4.53084,62.204,62.9933,resting
0.554574,0.636685,-0.522158,-0.275356,0.563296,-0.229637,-5.96228,63.4796,-65.1617,0.0475341,0.0437311,0.0298231,13.6729,14.1785,7.1384,0.776909,0.594066,1.25504,0.68277,0.735626,0.582306,38.7242,45.5855,15.9764,7.48319,64.5425,67.9041,0.420868,0.544708,0.472992,0.47582,0.282012,0.00107163,4.64776,62.3794,63.4025,resting
0.542989,0.647571,-0.519667,1.19093,-1.09019,0.187714,-5.06143,63.0429,-64.3034,0.0232381,0.0441481,0.025521,7.52644,2.65258,7.05755,0.381612,0.478345,0.462382,0.597107,0.731293,0.563934,13.7408,6.80951,13.0036,5.96317,63.5487,65.0979,0.503906,0.555481,0.484009,0.19582,0.032988,0.351072,4.29699,61.2394,63.3733,resting
0.569014,0.629099,-0.513165,8.88828,11.2632,-4.7282,-7.16785,63.942,-67.0892,0.0424988,0.0416436,0.03117,11.9252,11.1772,8.46933,2.45217,0.989874,2.66102,0.65744,0.700775,0.565521,40.9467,36.2755,23.2061,12.4525,65.5072,71.6165,0.495117,0.526459,0.453735,0.00331974,0.102988,0.418929,4.38468,62.3502,64.1918,resting
0.600707,0.61247,-0.500521,-6.92642,-10.0566,4.67672,-8.74633,64.3326,-68.9573,0.0389409,0.0455553,0.0233864,10.92,11.3238,9.80489,2.68131,1.03857,2.84697,0.723389,0.698181,0.54422,29.2458,33.952,32.0414,12.394,65.6533,72.8734,0.525452,0.512878,0.449524,2.40082,0.439512,0.543572,5.40778,61.2102,64.1041,resting
0.545506,0.658514,-0.503987,-0.326801,-2.63178,0.155898,-4.93388,62.8188,-63.2847,0.0247729,0.0358156,0.0210792,7.60948,3.98527,5.57356,0.45682,0.581678,0.601627,0.593018,0.73642,0.548737,16.4883,12.2345,10.7111,5.78778,63.8702,64.4841,0.500671,0.584412,0.464813,0.13668,0.037012,0.313928,4.00468,61.6486,61.9994,resting
0.541229,0.643398,-0.521765,-11.6408,-13.2819,4.49165,-3.32173,62.3989,-62.755,0.086566,0.0596188,0.0289808,28.1932,31.5797,14.3253,1.53394,1.19804,2.23431,0.870941,0.811401,0.588531,85.8409,138.637,52.1489,4.70623,63.6656,65.3025,0.294647,0.481354,0.431641,1.29168,0.137988,0.121428,1.05232,58.1701,55.7732,resting
0.515967,0.745604,-0.404792,0.228962,-3.14988,10.2104,11.479,51.0838,-53.2788,0.039755,0.0343936,0.0264034,29.0396,25.6742,12.1746,2.16101,1.76435,0.615457,0.60144,0.859131,0.450378,91.6967,87.463,47.1614,14.9372,55.8901,54.5747,0.395813,0.671143,0.355194,0.16082,0.382988,0.0185717,5.26162,48.0561,51.8562,resting
0.675699,0.511974,-0.5209,19.7218,10.5834,-7.44601,3.85498,60.4546,-63.988,0.0531633,0.0409099,0.0571138,34.3257,26.7082,13.2309,2.64909,2.9451,3.21608,0.852722,0.642273,0.598328,96.4392,96.423,36.7161,12.3356,62.9348,66.7933,0.579895,0.440308,0.33847,0.53918,0.120488,0.158572,1.25694,50.4239,54.8378,resting
0.623622,0.561179,-0.534347,-0.132182,0.116248,-2.89494,0.304714,62.6558,-65.0262,0.0277674,0.0190642,0.0150168,5.43671,6.19002,6.46705,0.729488,0.621267,0.46259,0.714325,0.606018,0.564331,14.8258,20.442,22.7511,1.92926,63.6656,65.7995,0.560333,0.532349,0.498749,0.14332,0.225488,0.313928,0,61.1809,64.1625,resting
0.559849,0.654547,-0.466128,-19.9777,-24.2098,10.0895,2.05947,58.9098,-59.7894,0.162347,0.0944932,0.0576304,39.4942,54.7245,24.3579,6.83472,5.69728,4.00535,1.20428,0.87088,0.540771,132.391,277.92,72.4315,16.0772,63.6948,63.5487,0.0958862,0.370178,0.341705,0.25918,0.212012,0.138928,1.11079,47.3253,52.967,resting
0.506401,0.737981,-0.439337,-1.84718,-6.50405,2.29673,18.3926,46.3155,-54.7953,0.0306202,0.026827,0.0190477,8.46475,7.79004,6.02874,1.53504,1.47567,0.590044,0.575317,0.805328,0.470978,16.9608,28.4745,15.5739,20.2865,49.43,55.7732,0.425934,0.687805,0.398468,0.93082,0.107012,0.00107162,14.9956,43.9638,53.4347,resting
0.577689,0.650339,-0.473354,21.7736,20.7286,-11.5643,10.1131,54.029,-57.7671,0.0642059,0.0657001,0.0385305,19.0523,20.708,10.0005,7.055,5.56118,1.94632,0.70105,0.798706,0.542389,55.6117,78.1705,29.0511,19.8772,61.1225,61.0056,0.445435,0.531281,0.370789,0.68582,0.142012,0.00107163,0.438468,45.133,55.247,resting
